MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957414,37.7932843,1.9160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,1.9500000
MsgID.LOCAL_POSITION,1528.5490000,-0.1124704,0.2522786,-1.9167105
MsgID.LOCAL_VELOCITY,1528.5490000,0.0095057,-0.0191588,1.9583625
MsgID.GLOBAL_POSITION,0.0000000,-122.3957439,37.7932832,1.4240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,1.9500000
MsgID.LOCAL_POSITION,1528.7990000,-0.2385287,0.0369053,-1.4249597
MsgID.LOCAL_VELOCITY,1528.7990000,0.0117032,-0.0126951,1.9526606
MsgID.GLOBAL_POSITION,0.0000000,-122.3957442,37.7932842,0.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,1.9300000
MsgID.LOCAL_POSITION,1529.0490000,-0.1234393,0.0033156,-0.9947612
MsgID.LOCAL_VELOCITY,1529.0490000,0.0157556,0.0004148,1.9348645
MsgID.GLOBAL_POSITION,0.0000000,-122.3957435,37.7932852,0.4930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,1.9800000
MsgID.LOCAL_POSITION,1529.2990000,-0.0081753,0.0689945,-0.4931101
MsgID.LOCAL_VELOCITY,1529.2990000,0.0105012,0.0152429,1.9825636
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957410,37.7932831,0.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,0.0000000,-0.1600000
MsgID.LOCAL_POSITION,1529.5490000,-0.2424933,0.2868409,-0.0807722
MsgID.LOCAL_VELOCITY,1529.5490000,0.0627896,0.0051836,-0.1650608
MsgID.GLOBAL_POSITION,0.0000000,-122.3957410,37.7932839,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1529.8000000,-0.1530411,0.2945606,-0.0822208
MsgID.LOCAL_VELOCITY,1529.8000000,-0.0000012,-0.0000021,-0.0000288
MsgID.GLOBAL_POSITION,0.0000000,-122.3957403,37.7932841,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1530.0500000,-0.1406300,0.3568143,-0.0824739
MsgID.LOCAL_VELOCITY,1530.0500000,0.0000017,-0.0000046,-0.0000676
MsgID.GLOBAL_POSITION,0.0000000,-122.3957421,37.7932837,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1530.2990000,-0.1791828,0.1948471,-0.0822207
MsgID.LOCAL_VELOCITY,1530.2990000,0.0000000,0.0000000,-0.0000000
